Hora,Azimut,Elevación,Velocidad Azimut,Velocidad Elevación,Delta Tiempo,tiempo_jd
18:41:54,42.217097939848834,24.707386016845703,0.0008905984118584118,0.0027630679352865545,14.448000490665436,2459575.4874355556
18:42:8,42.20423057355732,24.74743270874024,0.0008964600889630495,0.0027810198146093826,14.400002360343933,2459575.487602778
18:42:23,42.191321546160296,24.78746604919434,0.0008993561788538908,0.002780092631397447,14.400002360343933,2459575.4877694445
18:42:37,42.17837081506201,24.827491760253906,0.0009022577543135923,0.00277957057844883,14.39996212720871,2459575.487936111
18:42:52,42.165378337570914,24.867507934570312,0.0009051572590251562,0.0027789005386975848,14.400002360343933,2459575.4881027774
18:43:6,42.15234407090447,24.90751457214355,0.0009080574165502317,0.0027875296670795443,14.35200423002243,2459575.488269444
18:43:20,42.13931162702104,24.9473762512207,0.0009109654011360162,0.0027589754791953578,14.448000490665436,2459575.4884355552
18:43:35,42.126149998458445,24.98749542236328,0.0009138812255674081,0.0027860530948984833,14.400002360343933,2459575.4886027775
18:43:49,42.1129901066532,25.0274715423584,0.0009167951979226771,0.0027761189890639984,14.400002360343933,2459575.488769444
18:44:4,42.09978825363916,25.06743812561035,0.0009197096004937385,0.0027754567153417155,14.400002360343933,2459575.488936111
18:44:18,42.08654443322122,25.107393264770515,0.0009226321500413716,0.00277466198687547,14.400002360343933,2459575.4891027776
18:44:32,42.073258528082896,25.1473388671875,0.0009255551502965503,0.0027739997131522006,14.400002360343933,2459575.4892694443
18:44:47,42.059930531734,25.18727493286133,0.0009253966373855518,0.0027641240529880638,14.448000490665436,2459575.489436111
18:45:1,42.04656040066299,25.227201461791996,0.0009345251831418857,0.0027819479628596556,14.35200423002243,2459575.489603333
18:45:16,42.033148091281475,25.26711654663086,0.0009343423051279758,0.002771880437241143,14.400002360343933,2459575.4897694443
18:45:30,42.01969355988226,25.307022094726566,0.0009404120135577803,0.0027804860879451056,14.35200423002243,2459575.489936111
18:45:44,42.00619676268572,25.34691619873047,0.0009370920828994685,0.002761219729309774,14.448000490665436,2459575.490102222
18:45:59,41.99265765581219,25.386802673339844,0.000943156824721665,0.0027698936160745423,14.400002360343933,2459575.4902694444
18:46:13,41.97907619531002,25.42667770385743,0.0009461011092568263,0.0027690988876082965,14.400002360343933,2459575.490436111
18:46:28,41.9654523371036,25.466541290283207,0.0009490484582562167,0.0027683041591408174,14.400002360343933,2459575.490602778
18:46:42,41.95178603706463,25.506395339965827,0.0009520015405170378,0.0027676496181414647,14.39996212720871,2459575.4907694445
18:46:56,41.93807725093614,25.546239852905273,0.0009581460757688329,0.0027762333609194978,14.35200423002243,2459575.4909361107
18:47:11,41.924325934403726,25.586071014404297,0.000951539471311857,0.0027568632437933232,14.448000490665436,2459575.491102222
18:47:25,41.910578091655324,25.625761032104492,0.0009608637069748069,0.002747094155058912,14.448000490665436,2459575.491269444
18:47:40,41.89669553234549,25.665706634521484,0.0009670548028910852,0.002783276940054926,14.35200423002243,2459575.4914366663
18:47:54,41.88281635772373,25.705505371093757,0.0009667972911435945,0.0027638006978300362,14.400002360343933,2459575.4916027775
18:48:8,41.86889447444929,25.745296478271484,0.0009697635631112213,0.002763270878851223,14.400002360343933,2459575.491769444
18:48:23,41.854929876851514,25.785078048706055,0.0009727383708594067,0.002762608605129434,14.400002360343933,2459575.491936111
18:48:37,41.84092244201514,25.824846267700195,0.000978970825904618,0.0027616814219182384,14.400002360343933,2459575.4921027776
18:48:52,41.82682525981141,25.86473846435547,0.0009754347186061158,0.0027702909803079116,14.400002360343933,2459575.4922694443
18:49:6,41.81277899756112,25.90435218811035,0.0009816734375345266,0.0027509525876172614,14.400002360343933,2459575.492436111
18:49:20,41.798642897743534,25.944089889526367,0.000984658066172363,0.0027595621460069345,14.400002360343933,2459575.4926027777
18:49:35,41.78446381926652,25.98381805419921,0.0009876458432906653,0.0027588998722841585,14.400002360343933,2459575.4927694444
18:49:49,41.77024171679195,26.02353286743164,0.000993949810108203,0.0027671963159926487,14.35200423002243,2459575.492936111
18:50:4,41.75597654491285,26.063238143920906,0.0009936358571525743,0.0027481502727604214,14.448000490665436,2459575.493102222
18:50:18,41.741620493561165,26.103063583374023,0.0009866953353510363,0.00275646719965495,14.448000490665436,2459575.4932694444
18:50:32,41.727364718871875,26.142480850219727,0.0010096578760928395,0.0027464642717459345,14.35200423002243,2459575.4934366667
18:50:47,41.712874104763316,26.182418823242188,0.000999297962850528,0.002773477643180616,14.39996212720871,2459575.493602778
18:51:1,41.69848425194447,26.221946716308594,0.0010056389490781504,0.002744992124116718,14.400002360343933,2459575.493769444
18:51:16,41.68400304870409,26.261594772338867,0.0010052980699745363,0.0027441898313811143,14.448000490665436,2459575.4939361108
18:51:30,41.669478501695835,26.30123519897461,0.0010150454656926784,0.002762013304930599,14.35200423002243,2459575.494103333
18:51:44,41.65491056487855,26.340860366821293,0.0010113076038486398,0.002742605654829834,14.448000490665436,2459575.494269444
18:51:59,41.64029919212193,26.3804759979248,0.001021101630289434,0.002760285634576252,14.35200423002243,2459575.4944366664
18:52:13,41.62564433720473,26.42008399963379,0.0010207180450993109,0.0027505552233841385,14.400002360343933,2459575.4946027775
18:52:28,41.61094599494606,26.459676742553714,0.0010237469243671226,0.0027494955854284863,14.400002360343933,2459575.494769444
18:52:42,41.596204036818776,26.499258041381825,0.001026776185453399,0.0027487008569605136,14.400002360343933,2459575.494936111
18:52:56,41.5814184573247,26.538829803466797,0.0010332463160741504,0.002748038583239958,14.400002360343933,2459575.4951027776
18:53:11,41.56653970793442,26.578521728515625,0.0010363087667971625,0.002765601543357829,14.35200423002243,2459575.4952694443
18:53:25,41.551666600129735,26.618070602416996,0.0010324521608926906,0.002737325066324747,14.448000490665436,2459575.4954355555
18:53:40,41.53674973080257,26.65760612487793,0.001035467738420009,0.0027455219430942974,14.400002360343933,2459575.4956027777
18:53:54,41.52183899292526,26.69700050354004,0.0010385095654279362,0.0027266318746017,14.448000490665436,2459575.4957694444
18:54:8,41.5068346062144,26.736515045166016,0.0010485082541954191,0.002744064940905523,14.400002360343933,2459575.4959366666
18:54:23,41.49173608487914,26.776147842407227,0.0010515872528827036,0.002761481714052491,14.35200423002243,2459575.4961033333
18:54:37,41.47664370017753,26.81563949584961,0.0010441483276738515,0.0027333646249456858,14.448000490665436,2459575.4962694445
18:54:52,41.461557844626974,26.854984283447266,0.0010541858233312257,0.002732276468648893,14.400002360343933,2459575.4964366667
18:55:6,41.44637756628276,26.89445495605469,0.0010572506619350268,0.00274102614012058,14.39996212720871,2459575.4966033334
18:55:20,41.43115319679193,26.933908462524414,0.0010638589446155461,0.002748989328416701,14.35200423002243,2459575.4967699996
18:55:35,41.41588468871866,26.973352432250977,0.0010598486777136297,0.0027300642571300065,14.448000490665436,2459575.496936111
18:55:49,41.400571994503025,27.012784957885742,0.0010699124186826926,0.0025997160254447333,15.1680126786232,2459575.497103333
18:56:4,41.38434354937143,27.054439544677738,0.001069702612641704,0.002892679164185974,14.400002360343933,2459575.4972788887
18:56:19,41.36893982922452,27.09384536743164,0.0010727812265177885,0.002736515020471255,14.400002360343933,2459575.4974455554
18:56:33,41.353491777030534,27.133243560791012,0.001079454395775087,0.002735985201493429,14.400002360343933,2459575.497612222
18:56:48,41.33794763118349,27.172758102416985,0.0010753572134720453,0.002744064940905276,14.400002360343933,2459575.497778889
18:57:2,41.32246248477128,27.211999893188473,0.0010820370552105697,0.0027251239124484886,14.400002360343933,2459575.4979455555
18:57:16,41.30688114862227,27.251359939575195,0.0010851290140772322,0.002733336106604792,14.400002360343933,2459575.498112222
18:57:31,41.29125528825828,27.290706634521484,0.0010882243243883927,0.00273240892339335,14.400002360343933,2459575.498278889
18:57:45,41.2755848554185,27.33004188537597,0.001094965778854446,0.002731614194926117,14.400002360343933,2459575.4984455556
18:58:0,41.2598173456185,27.369495391845703,0.001087158517014718,0.002730724330693634,14.448000490665436,2459575.4986122223
18:58:14,41.24411007883124,27.408676147460938,0.001101204037950994,0.002729992607543628,14.351963996887207,2459575.4987794445
18:58:28,41.22830563812534,27.447975158691403,0.0011006392014016875,0.0027290975547816904,14.400002360343933,2459575.498945555
18:58:43,41.21245643102727,27.487262725830078,0.001103751359858148,0.0027283028263154446,14.400002360343933,2459575.499112222
18:58:57,41.19656240884008,27.52653694152832,0.001106866906074743,0.0027273756431040025,14.400002360343933,2459575.4992788886
18:59:12,41.18062352278002,27.565799713134762,0.001109985846069373,0.0027265809146370164,14.400002360343933,2459575.4994455553
18:59:26,41.16463972397667,27.605049133300778,0.0011131081858614196,0.002725653731426068,14.400002360343933,2459575.499612222
18:59:40,41.14861096347295,27.644287109375,0.0011125225449525927,0.002715806668166517,14.448000490665436,2459575.4997788887
18:59:55,41.132537237197596,27.683513641357422,0.00112310662245308,0.00273317449979323,14.35200423002243,2459575.499946111
19:0:9,41.11641840620138,27.72272491455078,0.0011262424035575578,0.0027230046365369375,14.400002360343933,2459575.500112222
19:0:24,41.100200512931835,27.76205635070801,0.001125642112960283,0.0027313492854379447,14.400002360343933,2459575.5002788887
19:0:38,41.083991263848304,27.801244735717773,0.001125013876170134,0.0027214151796032125,14.400002360343933,2459575.5004455554
19:0:52,41.067791061376035,27.840286254882812,0.0011281535826770577,0.002702209152765672,14.448000490665436,2459575.500612222
19:1:7,41.05149149785997,27.879449844360348,0.0011388489052698472,0.002719693267925278,14.400002360343933,2459575.5007794444
19:1:21,41.03509207093601,27.918729782104492,0.0011382152583876402,0.0027368956359402345,14.35200423002243,2459575.500946111
19:1:36,41.018756400732954,27.95773696899414,0.0011413632148505194,0.002708831978880091,14.400002360343933,2459575.501112222
19:1:50,41.0023207677451,27.99686050415039,0.0011445198816922117,0.0027169117182919383,14.400002360343933,2459575.501278889
19:2:4,40.98583967874727,28.035972595214844,0.001147680014036776,0.002716116989825199,14.400002360343933,2459575.5014455556
19:2:19,40.96931308383622,28.075069427490234,0.0011508488944542556,0.0027060375794318602,14.448000490665436,2459575.5016122223
19:2:33,40.95268561844446,28.11428642272949,0.0011617487384075213,0.002732517671292934,14.351963996887207,2459575.5017794445
19:2:48,40.93601224237741,28.153488159179688,0.0011533399489080931,0.002722342362814902,14.400002360343933,2459575.501945555
19:3:2,40.91940414439085,28.192419052124023,0.001156492890054595,0.0027035337891018305,14.400002360343933,2459575.502112222
19:3:16,40.902750644044346,28.23133659362793,0.0011596674566797494,0.0026936281964449055,14.448000490665436,2459575.5022788886
19:3:31,40.88599576806123,28.270370483398438,0.0011667139123521073,0.0027106863453024823,14.400002360343933,2459575.502446111
19:3:45,40.86919508496951,28.309389114379876,0.001169895194590347,0.0027096267073463366,14.400002360343933,2459575.5026127775
19:4:0,40.852348591406056,28.348398208618164,0.0011770097384702486,0.0027180241597676417,14.35200423002243,2459575.502779444
19:4:14,40.83545614266075,28.387392044067383,0.001180204227952352,0.0027079047956688955,14.400002360343933,2459575.5029455554
19:4:28,40.81846119899255,28.42650222778321,0.0011794838782812254,0.002715984535081236,14.400002360343933,2459575.503112222
19:4:43,40.801476628361314,28.465469360351562,0.001174819181976936,0.0026970605789727203,14.448000490665436,2459575.5032788888
19:4:57,40.78450284024367,28.504295349121094,0.001189840017128083,0.0027052659786925503,14.35200423002243,2459575.503446111
19:5:12,40.767426251284796,28.543235778808594,0.0011930485652987882,0.002704196062824113,14.400002360343933,2459575.503612222
19:5:26,40.75024634912849,28.582294464111328,0.0011883387493401333,0.0027033972851793165,14.448000490665436,2459575.503778889
19:5:40,40.733077230294946,28.621208190917972,0.0011955125541169484,0.0027023416964019687,14.400002360343933,2459575.503946111
19:5:55,40.71586184669384,28.66010856628418,0.0011947279883750064,0.00270141451319028,14.400002360343933,2459575.5041127778
19:6:9,40.69865776084127,28.698867797851562,0.0012099829678500376,0.0027006145585091036,14.35200423002243,2459575.5042794445
19:6:24,40.68129208016843,28.737871170043945,0.0012011533310825656,0.002708574637060051,14.39996212720871,2459575.5044455556
19:6:38,40.66399551769187,28.77660179138183,0.0012083941387631774,0.0026806907546069506,14.448000490665436,2459575.504612222
19:6:52,40.646536638582106,28.815578460693363,0.0012075862192657254,0.0027067127029695268,14.400002360343933,2459575.504779444
19:7:7,40.62914739417436,28.85428237915039,0.0012226368132627742,0.0025516802548282715,15.1680126786232,2459575.504946111
19:7:22,40.61060242348944,28.895429611206055,0.0012101859367763348,0.002847953395506075,14.448000490665436,2459575.5051216665
19:7:36,40.5931176564811,28.93410873413086,0.0012256019429362785,0.0026950328542889677,14.35200423002243,2459575.5052888887
19:7:51,40.57552781221175,28.972896575927734,0.001224767433582236,0.0026846511959862577,14.448000490665436,2459575.505455
19:8:5,40.557832371730406,29.011804580688477,0.001232128658631118,0.0027109805806322133,14.35200423002243,2459575.505622222
19:8:20,40.5401488560098,29.050567626953118,0.0012230879253332496,0.0026829350047216124,14.448000490665436,2459575.5057883332
19:8:34,40.52247768106446,29.089189529418945,0.001234519478458533,0.0026820761205003695,14.400002360343933,2459575.5059555555
19:8:48,40.504700597660765,29.127923965454112,0.0012419187790094276,0.0026988868881559947,14.35200423002243,2459575.506122222
19:9:3,40.48687657409108,29.16664695739746,0.0012410425776857754,0.0026890962219553306,14.400002360343933,2459575.5062883333
19:9:17,40.469005558043115,29.205354690551754,0.0012401758249950144,0.0026791065780556703,14.448000490665436,2459575.506455
19:9:32,40.451087497115076,29.244049072265625,0.0012517560853170788,0.0026961035940630254,14.351963996887207,2459575.5066222223
19:9:46,40.43312233884572,29.282726287841797,0.0012466990282633428,0.0026769943426538816,14.448000490665436,2459575.506788333
19:10:0,40.41511003067366,29.32139396667481,0.001258326740982788,0.0026942354679720527,14.35200423002243,2459575.506955555
19:10:15,40.397050519964324,29.360044479370117,0.0012574140967277238,0.002684062941666477,14.400002360343933,2459575.5071216663
19:10:29,40.378943754003515,29.398681640625,0.0012565111703637334,0.0026742220336887106,14.448000490665436,2459575.507288333
19:10:44,40.36078967999757,29.437305450439453,0.0012682069625543281,0.0026822085752443324,14.400002360343933,2459575.5074555553
19:10:58,40.34252749674339,29.476041793823242,0.0012672828909063973,0.002699019785874779,14.35200423002243,2459575.507622222
19:11:12,40.32433944733246,29.514507293701172,0.0012663562384768348,0.002662340709552265,14.448000490665436,2459575.507788333
19:11:27,40.30604313177759,29.553087234497074,0.0012781288760816741,0.0026791621161220795,14.400002360343933,2459575.5079555553
19:11:41,40.28763807294519,29.591783523559574,0.0012814633502312204,0.002696228933764711,14.35200423002243,2459575.508122222
19:11:56,40.269246505522055,29.630331039428707,0.0012118284029059459,0.002533352292735849,15.216010808944702,2459575.508288333
19:12:11,40.25080731144485,29.668869018554688,0.0013530725491481235,0.0025407469102730357,15.167972445487976,2459575.5084644444
19:12:26,40.23028394430263,29.711627960205075,0.0012874956982360923,0.0029595058276757928,14.448000490665436,2459575.5086399997
19:12:40,40.21168220582278,29.750259399414062,0.0012832638766987025,0.0024096427647943373,16.03201925754547,2459575.508807222
19:12:56,40.19110889463904,29.792858123779297,0.0013031615786856688,0.0029681376679170472,14.35200423002243,2459575.5089927777
19:13:11,40.17240591414934,29.83145904541015,0.0012979297219967282,0.0025368621326268244,15.216010808944702,2459575.509158889
19:13:26,40.152656601470184,29.87209892272949,0.0012926719962564792,0.0028222211253285515,14.39996212720871,2459575.509335
19:13:40,40.13404217368119,29.910287857055668,0.0013046725973388002,0.002643198576221816,14.448000490665436,2459575.5095016663
19:13:55,40.11519226335468,29.94884490966797,0.001316794671211256,0.0026955422378565188,14.304006099700928,2459575.5096688885
19:14:9,40.09635682434562,29.987258911132816,0.0013114496506238449,0.0025245776930091102,15.216010808944702,2459575.509834444
19:14:24,40.07640179228634,30.02783203125001,0.0013061517465060974,0.0028082169670057863,14.448000490665436,2459575.5100105554
19:14:39,40.05753051121194,30.066091537475582,0.00132249150736503,0.002514424227609049,15.216010808944702,2459575.5101777776
19:14:54,40.03740746614113,30.10675811767578,0.0013217814973094126,0.002833512278036397,14.35200423002243,2459575.510353889
19:15:8,40.01843725250058,30.14498519897461,0.0013207310874566588,0.0026458388704738676,14.448000490665436,2459575.51052
19:15:23,39.99935532910097,30.18332481384277,0.00133293751790357,0.002671377060212906,14.35200423002243,2459575.5106872222
19:15:37,39.980225004205664,30.221645355224606,0.0012078841432781736,0.002397434133320804,15.983980894088745,2459575.5108533334
19:15:53,39.96091820713723,30.260210037231438,0.0014778747112533844,0.002678102478165934,14.400002360343933,2459575.511038333
19:16:8,39.93963680780689,30.302583694458015,0.0013345350930402714,0.002932838855726333,14.448000490665436,2459575.511205
19:16:22,39.920355444127836,30.34085845947266,0.001342360166624841,0.0026579693570085443,14.400002360343933,2459575.511372222
19:16:36,39.901025454560006,30.379119873046875,0.0013457407656048534,0.0026570421737973486,14.400002360343933,2459575.511538889
19:16:51,39.881646784358885,30.417364120483395,0.0013491251718991987,0.00265585008109724,14.400002360343933,2459575.5117055555
19:17:5,39.86221937869914,30.455595016479485,0.0013480201637205533,0.0026461028998988763,14.448000490665436,2459575.511872222
19:17:20,39.842743182712276,30.493806838989254,0.0013559054230501844,0.002653598350441973,14.400002360343933,2459575.5120394444
19:17:34,39.82321814141995,30.53200721740723,0.0013592956168397583,0.002661675526688174,14.35200423002243,2459575.512206111
19:17:48,39.803709524977215,30.57006072998047,0.0013672374354372233,0.002642604606651589,14.400002360343933,2459575.5123722223
19:18:3,39.78402130267977,30.608356475830067,0.0013661082958007647,0.0026594337895680265,14.39996212720871,2459575.512538889
19:18:17,39.76434939495857,30.64650917053223,0.0013649413058286761,0.0026494922533645614,14.400002360343933,2459575.512705555
19:18:32,39.74469423693291,30.684516906738285,0.0013774935509511387,0.0026394256927848797,14.400002360343933,2459575.512872222
19:18:46,39.72485832654785,30.722764968872067,0.001380931395892201,0.0026561149905859065,14.400002360343933,2459575.5130388886
19:19:0,39.70497291118753,30.7609977722168,0.001379768361560321,0.0026550553526312414,14.400002360343933,2459575.5132055553
19:19:15,39.685104243524336,30.799083709716793,0.0013785749768855022,0.002644856337307103,14.400002360343933,2459575.513372222
19:19:29,39.66525276060327,30.837030410766605,0.0013912338944697246,0.0026351871409627647,14.400002360343933,2459575.5135388887
19:19:44,39.64521898923912,30.87521362304686,0.0013854053332435605,0.0026516115292736448,14.400002360343933,2459575.5137055553
19:19:58,39.62526914917038,30.913127899169922,0.0013934711355632506,0.0026329354103074975,14.400002360343933,2459575.513872222
19:20:12,39.6052031615292,30.951154708862305,0.0014015712963958082,0.0026407502402294447,14.400002360343933,2459575.5140388887
19:20:27,39.58502053155291,30.989286422729503,0.0013956895285802255,0.0026480352511752928,14.400002360343933,2459575.5142055554
19:20:41,39.564922599047044,31.02715492248534,0.0014037974557531542,0.0026297564964380743,14.400002360343933,2459575.514372222
19:20:56,39.544707912370754,31.06513214111328,0.0014119437514385261,0.0026373064168743157,14.400002360343933,2459575.514538889
19:21:10,39.524375919017366,31.10321807861328,0.0014060046982845098,0.0026448563373075965,14.400002360343933,2459575.5147055555
19:21:24,39.504129448043415,31.141038894653335,0.001414158788649061,0.0026264451278291286,14.400002360343933,2459575.514872222
19:21:39,39.48376555814897,31.178966522216804,0.001412889397710366,0.0026338625935172126,14.400002360343933,2459575.515038889
19:21:53,39.46341994748703,31.216751098632812,0.0014258168292290352,0.0026239284876829745,14.400002360343933,2459575.5152055556
19:22:8,39.44288818178072,31.254772186279297,0.00141982270385549,0.002631581281510133,14.448000490665436,2459575.5153722223
19:22:22,39.422374582658755,31.292654037475582,0.0014328084268612762,0.002639489006835698,14.351963996887207,2459575.5155394445
19:22:36,39.401810967702005,31.330514907836914,0.0014362831454783726,0.002629226677461975,14.400002360343933,2459575.515705555
19:22:51,39.381128487016994,31.36848831176757,0.0014254583374477831,0.0026282809136939614,14.448000490665436,2459575.515872222
19:23:5,39.360533464258125,31.406190872192383,0.0014432828566694966,0.002626989221891615,14.35200423002243,2459575.516039444
19:23:20,39.339819462594086,31.444004058837898,0.0014371707604517807,0.0026171916778342623,14.448000490665436,2459575.5162055553
19:23:34,39.31905521874191,31.48180007934571,0.0014502841716329095,0.0026335012101479454,14.35200423002243,2459575.5163727775
19:23:48,39.2982407341759,31.519578933715824,0.001448956873598439,0.0026148154130062355,14.448000490665436,2459575.5165388887
19:24:3,39.277306204555195,31.557472229003906,0.0014524577530028073,0.002640278993843577,14.35200423002243,2459575.516706111
19:24:17,39.25646052474017,31.595090866088864,0.001451119872191587,0.002603726177145553,14.448000490665436,2459575.516872222
19:24:32,39.23549474411473,31.632820129394528,0.0014643465026785312,0.0026288497899644987,14.35200423002243,2459575.5170394443
19:24:46,39.21447843691407,31.670532226562493,0.00146297829174975,0.0026188952073938738,14.400002360343933,2459575.5172055555
19:25:0,39.19341154605974,31.708229064941413,0.0014664950124183903,0.0026178355694394554,14.400002360343933,2459575.517372222
19:25:15,39.172294014419485,31.745908737182617,0.0014700215775012937,0.0026079506479493764,14.448000490665436,2459575.517538889
19:25:29,39.15105514194646,31.783693313598636,0.0014735462494797195,0.0026327038238310304,14.35200423002243,2459575.517706111
19:25:44,39.12990679994079,31.821214675903324,0.0014819982989978293,0.0026056497329484695,14.400002360343933,2459575.5178722222
19:25:58,39.1085660209372,31.858968734741207,0.0014707700052344287,0.0026130992217418365,14.448000490665436,2459575.518038889
19:26:13,39.08731633517991,31.89645385742188,0.001489091131951313,0.002603133092804289,14.400002360343933,2459575.518206111
19:26:27,39.06587341936505,31.934171676635735,0.0014926702458141232,0.002628059770916171,14.351963996887207,2459575.518372778
19:26:41,39.0444506697379,31.97174835205078,0.0014862812523128172,0.0026008218534684926,14.448000490665436,2459575.5185388885
19:26:56,39.022976877475216,32.00931167602539,0.0014947780384796266,0.0026172876883656456,14.35200423002243,2459575.518706111
19:27:10,39.00152381674401,32.04672622680664,0.00150332490808767,0.002598232267258905,14.400002360343933,2459575.518872222
19:27:24,38.979875934519185,32.08437728881836,0.0014968812054902542,0.0026146566555715124,14.400002360343933,2459575.5190388886
19:27:39,38.95832084162697,32.12175750732422,0.0015004365433864792,0.0025872243380674017,14.448000490665436,2459575.5192055553
19:27:53,38.93664253371191,32.15924835205078,0.0015140533124937158,0.002612237575023618,14.35200423002243,2459575.5193727775
19:28:8,38.91491283416652,32.19672012329101,0.001512581301308506,0.0025935610442730144,14.448000490665436,2459575.5195388887
19:28:22,38.893059058783045,32.23429870605469,0.001511100363141846,0.0026096233752826584,14.400002360343933,2459575.519706111
19:28:37,38.871299209987086,32.27161026000977,0.0015248072856710098,0.0025997451893885705,14.35200423002243,2459575.5198727776
19:28:51,38.84941516937317,32.30902862548828,0.0015132178416567656,0.0025812892548385843,14.495998620986938,2459575.520038889
19:29:5,38.82747956562726,32.34643173217773,0.0015319968306491477,0.002606124279924879,14.35200423002243,2459575.5202066666
19:29:20,38.8054923406334,32.38381576538086,0.0013788119861367883,0.0023388437117662975,15.983980894088745,2459575.5203727777
19:29:36,38.78345343619045,32.42118453979492,0.0015345755640831914,0.0020273850783094883,18.432006239891052,2459575.5205577775
19:29:54,38.75516812981768,32.46898269653322,0.0016140430343172722,0.002853282104339097,16.75199121236801,2459575.520771111
19:30:11,38.728129695090416,32.51451873779297,0.001621161085277939,0.0029926399127544745,15.216010808944702,2459575.5209649997
19:30:26,38.70346209049379,32.55592727661133,0.0015522501486173726,0.0028852094909321705,14.35200423002243,2459575.521141111
19:30:40,38.68118418979478,32.59321212768554,0.0015455361911968677,0.002580623602435551,14.448000490665436,2459575.521307222
19:30:55,38.658854282146024,32.630474090576165,0.0015594902937551753,0.0025876358877023843,14.400002360343933,2459575.5214744443
19:31:9,38.636397618235016,32.6678466796875,0.0015631455161447907,0.0026039979164134363,14.35200423002243,2459575.521641111
19:31:24,38.613963347175165,32.70507431030274,0.0015563713467813744,0.002576663161057719,14.448000490665436,2459575.521807222
19:31:38,38.59147689319321,32.74228286743165,0.0015599638234544291,0.0025839271548576018,14.400002360343933,2459575.5219744444
19:31:52,38.569013410453415,32.77935409545898,0.0015740534389952852,0.0025830000767266778,14.35200423002243,2459575.522141111
19:32:7,38.546422588838674,32.81652832031251,0.0015724489067920288,0.00257296674910465,14.448000490665436,2459575.5223072222
19:32:21,38.523703846261796,32.85380935668945,0.001576095111488354,0.0025889604351464557,14.400002360343933,2459575.5224744445
19:32:36,38.50100807293624,32.89094543457031,0.0015692371095854878,0.002570326454851123,14.448000490665436,2459575.522641111
19:32:50,38.478335734406976,32.92794418334961,0.0015992783701992246,0.002577957190202088,14.351963996887207,2459575.5228083334
19:33:4,38.455382948816876,32.96529006958008,0.0015817562422793816,0.0025934638964584707,14.400002360343933,2459575.522974444
19:33:19,38.432605655194564,33.00225067138672,0.0015906966263386807,0.0025667080380782554,14.400002360343933,2459575.523141111
19:33:33,38.409699620020696,33.039318084716804,0.0015943572581639887,0.0025741255037683135,14.400002360343933,2459575.5233077775
19:33:48,38.3867408717399,33.076358795166016,0.001598021996954255,0.0025722711373449354,14.400002360343933,2459575.523474444
19:34:2,38.36372935121188,33.11338424682617,0.001601686366358579,0.002571211499389777,14.400002360343933,2459575.523641111
19:34:16,38.340665063755786,33.150394439697266,0.0016107209501946018,0.0025701518614341247,14.400002360343933,2459575.5238077776
19:34:31,38.31747067827113,33.18750381469726,0.0016090531439656903,0.0025770395081453697,14.400002360343933,2459575.5239744443
19:34:45,38.2943003092001,33.2244758605957,0.0016073526673660997,0.002567502766545488,14.400002360343933,2459575.524141111
19:35:0,38.27115442699613,33.26130294799805,0.0016110134661496793,0.0025574362059662997,14.400002360343933,2459575.5243077776
19:35:14,38.247955829281025,33.29811477661133,0.0016254907977616233,0.0025563765680106476,14.400002360343933,2459575.5244744443
19:35:28,38.22454875795654,33.335147857666016,0.001623790437574079,0.002571741318367603,14.400002360343933,2459575.524641111
19:35:43,38.20116617182277,33.37204360961914,0.0016271852529787026,0.0030746523645025295,11.999975144863129,2459575.5248077777
19:35:55,38.18163998923094,33.402774810791016,0.001630572741684999,0.002134110842683293,14.400002360343933,2459575.5249466663
19:36:9,38.15815973790196,33.439632415771484,0.0016397436356003262,0.0025681155321406386,14.35200423002243,2459575.525113333
19:36:24,38.13462613030767,33.47647476196288,0.0016325458682689155,0.002549996189106046,14.448000490665436,2459575.525279444
19:36:38,38.11103910680189,33.5132942199707,0.0016417010563183935,0.002556906386988967,14.400002360343933,2459575.5254466664
19:36:52,38.087398607715926,33.55009460449218,0.001645414181642416,0.002555581839543415,14.400002360343933,2459575.525613333
19:37:7,38.06370463961653,33.58687973022461,0.00165464380018742,0.00255452220158875,14.400002360343933,2459575.52578
19:37:21,38.039877764988304,33.62376022338868,0.0016473880277521828,0.0025526364833595733,14.448000490665436,2459575.5259466665
19:37:36,38.016076301955025,33.66050720214844,0.0016566030812586207,0.0025604074644075747,14.35200423002243,2459575.5261138887
19:37:50,37.99230072752533,33.69710922241211,0.0016603312046561364,0.0025418065461204316,14.400002360343933,2459575.52628
19:38:4,37.96839195425933,33.73381423950195,0.0016640697070848085,0.002548959102321083,14.400002360343933,2459575.5264466666
19:38:19,37.94442934654953,33.7704963684082,0.001667812368751678,0.002547369645387605,14.400002360343933,2459575.5266133333
19:38:33,37.9204128445029,33.80716323852538,0.0016715591982247049,0.0025463100074314595,14.400002360343933,2459575.52678
19:38:48,37.89634238810301,33.843807220458984,0.0016753101946645602,0.0025447205504989683,14.400002360343933,2459575.5269466667
19:39:2,37.87221791734553,33.88043594360351,0.0016846683107359193,0.002543660912542329,14.400002360343933,2459575.5271133333
19:39:16,37.847958689694536,33.91716003417969,0.001677221750783388,0.0025502836497661415,14.400002360343933,2459575.52728
19:39:31,37.823806692524435,33.95362854003907,0.0016809851496679905,0.002524121305432103,14.448000490665436,2459575.5274466667
19:39:45,37.79951981825723,33.99019241333008,0.0016960012490199483,0.002539164545573431,14.39996212720871,2459575.527613889
